Publication.year	Organism	Context	MeSH.ID	MeSH.term	Phase	Tissue	Function	Source.cell.type.class	Source.cell.type	Target.cell.type.class	Target.cell.type	Clear.direction	Reciprocal.direction	Interaction.details	Method	Method.details	Reference	Information	Full.PDF	PMID	Title
2016	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	enhance primary tumor development and facilitate metastasis	others	eukaryotic cell	immune cell	immune cell	0	NA	NA	experimental	cell culture	26452221; 25972604; 22635005	1	1	26964503	Pathways for Modulating Exosome Lipids Identified By High-Density Lipoprotein-Like Nanoparticle Binding to Scavenger Receptor Type B-1
2016	human	bone microenvironment	A02|A10	Musculoskeletal System|Tissues	NA	NA	bone modeling and remodeling	bone cell	osteoblast	bone cell	osteocyte	1	1	NA	experimental	Scanning electron microscopy	1419377	1	1	26914606	Glucocorticoid Suppresses Connexin 43 Expression by Inhibiting the Akt/mTOR Signaling Pathway in Osteoblasts
2016	human	bone microenvironment	A02|A10	Musculoskeletal System|Tissues	NA	NA	bone modeling and remodeling	bone cell	osteoclast	bone cell	osteocyte	1	1	NA	experimental	clinical trial	9028531	1	1	26914606	Glucocorticoid Suppresses Connexin 43 Expression by Inhibiting the Akt/mTOR Signaling Pathway in Osteoblasts
2016	human	bone microenvironment	A02|A10	Musculoskeletal System|Tissues	NA	NA	bone modeling and remodeling	bone cell	osteoblast	bone cell	osteoclast	1	1	NA	experimental	clinical trial	31911667	1	1	26914606	Glucocorticoid Suppresses Connexin 43 Expression by Inhibiting the Akt/mTOR Signaling Pathway in Osteoblasts
2016	human	periodontal disease	C07	Stomatognathic Diseases	NA	NA	control periodontal inflammation	epithelial cell	gingival epithelial cell	fibroblast	gingival fibroblast	1	0	microvesicles	experimental	in vitro	26912223	1	1	26912223	Epithelial Microvesicles Promote an Inflammatory Phenotype in Fibroblasts
2016	human	liver	A03	Digestive System	NA	NA	NA	stromal cell	stromal cell	hepatocyte	hepatocyte	0	NA	NA	experimental	cell culture( cultured on top surfaces of silicone micro-fabricated comb-like devices )	17389399	1	1	26884279	High throughput approaches for controlled stem cell differentiation
2016	human	cell proliferation	G04|G07	Cell Physiological Phenomena|Physiological Phenomena	NA	NA	NA	endothelial cell	endothelial cell	smooth muscle cell	smooth muscle cell	1	0	NA	experimental	co-culture(a bow tie-shaped 2D pattern)	12876221	1	1	26884279	High throughput approaches for controlled stem cell differentiation
2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	26826524	Telocyte's contacts
2016	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	advance tumourigenesis to invasion and metastasis	epithelial cell	epithelial cell	B cell	infected B cell	1	0	NA	experimental	cell culture	26764001	1	1	26764001	Secreted Oral Epithelial Cell Membrane Vesicles Induce Epstein-Barr Virus Reactivation in Latently Infected B Cells
2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26752061	Investigation of Content, Stoichiometry and Transfer of miRNA from Human Neural Stem Cell Line Derived Exosomes
2016	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	promote disease	cancer cell	cancer cell	fibroblast	fibroblast	1	0	NA	experimental	cell culture	26700550	1	1	26700550	Exosomal transfer of functional small RNAs mediates cancer-stroma communication in human endometrium
2016	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	promote disease	cancer cell	cancer cell	stromal cell	stromal cell	1	0	soluble factors	experimental	cell culture	23260141	1	1	26700550	Exosomal transfer of functional small RNAs mediates cancer-stroma communication in human endometrium
2016	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	trigger primary lung fibroblasts to differentiate as myofibroblasts	cancer cell	cancer cell	fibroblast	fibroblast	1	0	NA	experimental	cell culture	26700550	1	1	26700550	Exosomal transfer of functional small RNAs mediates cancer-stroma communication in human endometrium
2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	26472446	Delivery of Small Interfering RNAs to Cells via Exosomes
2016	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	NA	cancer cell	cancer cell	stromal cell	stromal cell	1	0	NA	experimental	three-dimensional (3D) human breast cancer models	26375517	1	1	26375517	Pathomimetic cancer avatars for live-cell imaging of protease activity
2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	24859928	Study of Gap Junctions in Human Embryonic Stem Cells
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	28936238	Biodistribution, Uptake and Effects Caused by Cancer-Derived Extracellular Vesicles
2015	human	blood-brain barrier	A07|A08	Cardiovascular System|Nervous System	NA	NA	NA	endothelial cell	endothelial cell	astrocyte	astrocyte	1	1	NA	experimental	cell culture	26576206	1	1	26576206	Recreating blood-brain barrier physiology and structure on chip: A novel neurovascular microfluidic bioreactor
2015	human	blood-brain barrier	A07|A08	Cardiovascular System|Nervous System	NA	NA	NA	endothelial cell	endothelial cell	pericyte	pericyte	1	1	NA	experimental	cell culture	26576206	1	1	26576206	Recreating blood-brain barrier physiology and structure on chip: A novel neurovascular microfluidic bioreactor
2015	human	blood-brain barrier	A07|A08	Cardiovascular System|Nervous System	NA	NA	NA	astrocyte	astrocyte	pericyte	pericyte	1	1	NA	experimental	cell culture	26576206	1	1	26576206	Recreating blood-brain barrier physiology and structure on chip: A novel neurovascular microfluidic bioreactor
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26566474	Functional distribution of synapsin I in human sperm
2015	human	muscle	A02|A10	Musculoskeletal System|Tissues	NA	NA	NA	myoblast	myoblast	stem cell	mesenchymal stem cell	0	NA	NA	experimental	Videomicroscopy	26544924	1	1	26544924	Human Myoblast and Mesenchymal Stem Cell Interactions Visualized by Videomicroscopy
2015	human	acute lymphoblastic leukemia	C04|C15|C20	Neoplasms|Hemic and Lymphatic Diseases|Immune System Diseases	NA	bone marrow	NA	cancer cell	tumor cell	stromal cell	stromal cell	1	0	NA	experimental	3D cell-laden hydrogel	19495458	1	1	26488876	Three-Dimensional Microfluidic Tri-Culture Model of the Bone Marrow Microenvironment for Study of Acute Lymphoblastic Leukemia
2015	human	acute lymphoblastic leukemia	C04|C15|C20	Neoplasms|Hemic and Lymphatic Diseases|Immune System Diseases	NA	bone marrow	NA	cancer cell	tumor cell	endothelial cell	endothelial cell	1	0	NA	experimental	microfluidic vasculature system	19484126	1	1	26488876	Three-Dimensional Microfluidic Tri-Culture Model of the Bone Marrow Microenvironment for Study of Acute Lymphoblastic Leukemia
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26446608	Human Intestinal Enteroids: a New Model To Study Human Rotavirus Infection, Host Restriction, and Pathophysiology
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26398895	Connexin43 Inhibition Prevents Human Vein Grafts Intimal Hyperplasia
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	26393296	Minireview: Emerging Roles for Extracellular Vesicles in Diabetes and Related Metabolic Disorders
2015	human	diabetes	C18|C19	Nutritional and Metabolic Diseases|Endocrine System Diseases	NA	NA	formation of islet structure	Delta cell	Delta cell	Alpha cell	Alpha cell	1	0	NA	experimental	in vitro	https://doi.org/10.1007/978-1-4615-1669-9_8	1	1	26216135	Alpha-, Delta- and PP-cells: Are They the Architectural Cornerstones of Islet Structure and Co-ordination?
2015	human	diabetes	C18|C19	Nutritional and Metabolic Diseases|Endocrine System Diseases	NA	NA	formation of islet structure	Delta cell	Delta cell	beta cell	beta cell	1	0	NA	experimental	in vitro	https://doi.org/10.1007/978-1-4615-1669-9_8	1	1	26216135	Alpha-, Delta- and PP-cells: Are They the Architectural Cornerstones of Islet Structure and Co-ordination?
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	26204397	Oncogene-dependent survival of highly transformed cancer cells under conditions of extreme centrifugal force - implications for studies on extracellular vesicles
2015	human	uterine cellular leiomyosarcoma	C04|C13	Neoplasms|Female Urogenital Diseases and Pregnancy Complications	NA	NA	the recruitment of mast cells	smooth muscle cell	smooth muscle cell	myeloid cell	myeloid cell	1	0	CCL11:CCR3	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	rheumatoid arthritis	C05|C17|C20	Musculoskeletal Diseases|Skin and Connective Tissue Diseases|Immune System Diseases	NA	NA	upregulate in rheumatoid arthritis synoviocytes and influences T-cell accumulation in the disease	others	synoviocyte	hematopoietic cell	hematopoietic cell	1	0	CXCL12:CD4	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	rheumatoid arthritis	C05|C17|C20	Musculoskeletal Diseases|Skin and Connective Tissue Diseases|Immune System Diseases	NA	NA	upregulate in rheumatoid arthritis synoviocytes and influences T-cell accumulation in the disease	others	synoviocyte	hematopoietic cell	hematopoietic cell	1	0	CXCL12:CXCR3	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	rheumatoid arthritis	C05|C17|C20	Musculoskeletal Diseases|Skin and Connective Tissue Diseases|Immune System Diseases	NA	NA	upregulate in rheumatoid arthritis synoviocytes and influences T-cell accumulation in the disease	others	synoviocyte	hematopoietic cell	hematopoietic cell	1	0	CXCL12:CXCR4	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL15:CCR1	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL15:CCR3	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL16:CCR1	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL16:CCR2	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL16:CCR5	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL16:CCR8	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	epithelial cell	epithelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL16:HRH4	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	endothelial cell	endothelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL14:CCR1	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	endothelial cell	endothelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL14:CCR3	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	immune response	G12	Immune System Phenomena	NA	NA	NA	endothelial cell	endothelial cell	hematopoietic cell	hematopoietic cell	1	0	CCL14:CCR5	computational	26198319	26198319	1	1	26198319	A draft network of ligand鈥搑eceptor-mediated multicellular signalling in human
2015	human	cancer progression	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	NA	stem cell	mesenchymal stem cell	cancer stem cell	cancer stem cell	0	NA	NA	experimental	cell culture	17914389	1	1	26192966	Function and significance of MicroRNAs in benign and malignant human stem cells
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26159297	Class I PI 3-kinases: Function and evolution
2015	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	NA	cancer cell	cancer cell	others	cholangiocyte cell	1	0	exosomes	experimental	cell culture	26148937	1	1	26148937	Proteomics profiling of cholangiocarcinoma exosomes: A potential role of oncogenic protein transferring in cancer progression
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26120938	Tissue-specificity of heparan sulfate biosynthetic machinery in cancer
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	26079967	Capturing Cell-Cell Interactions via SNAP-tag and CLIP-tag Technology
2015	human	T cell activation	A11|A15|E01|E05|G12	Cells|Hemic and Immune Systems|Diagnosis|Investigative Techniques|Immune System Phenomena	NA	NA	NA	lymphocyte	lymphocyte	antigen-presenting cell	antigen-presenting cell	0	NA	NA	experimental	cell culture/model construction	25954876	1	1	25954876	Human Primary Immune Cells Exhibit Distinct Mechanical Properties that Are Modified by Inflammation
2015	human	adrenal gland	A06	Endocrine System	NA	adrenal	macronodular adrenal hyperplasia	chromaffin cell	chromaffin cell	others	steroidogenic cell	0	NA	NA	experimental	25941513	25941513	1	1	25941513	Cell-to-cell communication in bilateral macronodular adrenal hyperplasia causing hypercortisolism
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	25900308	Engineering Strategies for the Formation of Embryoid Bodies from Human Pluripotent Stem Cells
2015	human	lung	A04	Respiratory System	NA	NA	NA	pericyte	pericyte	endothelial cell	endothelial cell	0	NA	NA	experimental	25891384	25891384	1	1	25891384	Primary Human Lung Pericytes Support and Stabilize In Vitro Perfusable Microvessels
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	25877907	A role for retinoids in human oocyte fertilization: regulation of connexin 43 by retinoic acid in cumulus granulosa cells
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	25869133	Autophagy modulates articular cartilage vesicle formation in primary articular chondrocytes
2015	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	NA	fibroblast	fibroblast	cancer cell	HeLa cell	0	NA	NA	experimental	in vitro	25862842	1	1	25862842	Proliferating fibroblasts and HeLa cells co-cultured in vitro reciprocally influence growth patterns, protein expression, chromatin features and cell survival
2015	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	NA	epithelial cell	malignant epithelial cell	fibroblast	stromal fibroblast	1	0	NA	experimental	cell examination	2952888	1	1	25862842	Proliferating fibroblasts and HeLa cells co-cultured in vitro reciprocally influence growth patterns, protein expression, chromatin features and cell survival
2015	human	autoimmune disease	C20	Immune System Diseases	NA	NA	Inhibited 	T cell	Treg cell	T cell	CD4+ T cell	1	0	NA	computational	26198319	25852682	1	1	25852682	Vitamin D Actions on CD4(+) T Cells in Autoimmune Disease
2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	25840006	Neurological aspects of human glycosylation disorders
2015	human	carcinogenesis	C04|C23	Neoplasms|Pathological Conditions, Signs and Symptoms	NA	NA	NA	immune cell	immune cell	cancer cell	tumor cell	1	0	NA	experimental	Radial Monolayer Cell Migration assay	25741775	1	1	25741775	Radial mobility and cytotoxic function of retroviral replicating vector transduced, non-adherent alloresponsive T lymphocytes
